Project name,Impact,SA scenario,Total
Silver Peak,Climate change,2035_BAT_Biomass_100CCS,1.426779421080297
Salar del Rincon,Climate change,2035_BAT_Biomass_100CCS,14.756556886557979
Salar del Hombre Muerto North,Climate change,2035_BAT_Biomass_100CCS,5.652855924963637
Zhabuye,Climate change,2035_BAT_Biomass_100CCS,1.6976153285935691
Salar de Atacama,Climate change,2035_BAT_Biomass_100CCS,2.531193443942653
Chaerhan,Climate change,2035_BAT_Biomass_100CCS,22.965950019971274
Sal de los Angeles,Climate change,2035_BAT_Biomass_100CCS,27.944257984471268
Sal de Vida,Climate change,2035_BAT_Biomass_100CCS,2.7340807755423353
Pozuelos,Climate change,2035_BAT_Biomass_100CCS,17.727468477774863
Lakkor Tso,Climate change,2035_BAT_Biomass_100CCS,30.011295162184616
Salar de Uyuni,Climate change,2035_BAT_Biomass_100CCS,17.464100074107893
Qinghai Yiliping,Climate change,2035_BAT_Biomass_100CCS,22.038829860914415
Salar de Centenario,Climate change,2035_BAT_Biomass_100CCS,19.511632417918022
Salar de Olaroz,Climate change,2035_BAT_Biomass_100CCS,1.8857813387656315
Kachi,Climate change,2035_BAT_Biomass_100CCS,27.72263244653668
Fenix,Climate change,2035_BAT_Biomass_100CCS,20.135156191941594
Salar de Cauchari-Olaroz,Climate change,2035_BAT_Biomass_100CCS,4.032872892570857
Salar de Tolillar,Climate change,2035_BAT_Biomass_100CCS,28.225019442672387
Maricunga,Water scarcity,2035_BAT_Biomass_100CCS,15.861952053372029
Tres Quebradas,Water scarcity,2035_BAT_Biomass_100CCS,7.471737391474269
Salar de Pastos Grandes,Water scarcity,2035_BAT_Biomass_100CCS,10.365298987931457
Salar de Arizaro,Water scarcity,2035_BAT_Biomass_100CCS,8.430484931614597
Upper Rhine Graben,Water scarcity,2035_BAT_Biomass_100CCS,0.9407890467213804
East Taijinar,Water scarcity,2035_BAT_Biomass_100CCS,6.624210178201967
Silver Peak,Water scarcity,2035_BAT_Biomass_100CCS,3.4887694177355346
Salar del Rincon,Water scarcity,2035_BAT_Biomass_100CCS,35.43342864683461
Salar del Hombre Muerto North,Water scarcity,2035_BAT_Biomass_100CCS,1.7064229730976272
Zhabuye,Water scarcity,2035_BAT_Biomass_100CCS,3.4025405400695132
Salar de Atacama,Water scarcity,2035_BAT_Biomass_100CCS,5.454387904872204
Chaerhan,Water scarcity,2035_BAT_Biomass_100CCS,6.911765804706941
Sal de los Angeles,Water scarcity,2035_BAT_Biomass_100CCS,4.809366797503463
Sal de Vida,Water scarcity,2035_BAT_Biomass_100CCS,0.4701762055729693
Pozuelos,Water scarcity,2035_BAT_Biomass_100CCS,15.70845336663364
Lakkor Tso,Water scarcity,2035_BAT_Biomass_100CCS,10.405199578845401
Salar de Uyuni,Water scarcity,2035_BAT_Biomass_100CCS,7.0381244351720404
Qinghai Yiliping,Water scarcity,2035_BAT_Biomass_100CCS,9.310035638494648
Salar de Centenario,Water scarcity,2035_BAT_Biomass_100CCS,4.118423019910704
Salar de Olaroz,Water scarcity,2035_BAT_Biomass_100CCS,1.95891423299287
Kachi,Water scarcity,2035_BAT_Biomass_100CCS,5.60471298285155
Fenix,Water scarcity,2035_BAT_Biomass_100CCS,3.8029296364494947
Salar de Cauchari-Olaroz,Water scarcity,2035_BAT_Biomass_100CCS,1.648429924925098
Salar de Tolillar,Water scarcity,2035_BAT_Biomass_100CCS,3.473545909685853
Maricunga,Climate change,2035_BAT_NG_100CCS,4.9384514919587765
Tres Quebradas,Climate change,2035_BAT_NG_100CCS,3.980008647966595
Salar de Pastos Grandes,Climate change,2035_BAT_NG_100CCS,6.801403404164192
Salar de Arizaro,Climate change,2035_BAT_NG_100CCS,38.922702487319725
Upper Rhine Graben,Climate change,2035_BAT_NG_100CCS,2.7225029382657233
East Taijinar,Climate change,2035_BAT_NG_100CCS,12.91332394980003
Silver Peak,Climate change,2035_BAT_NG_100CCS,1.75778436848837
Salar del Rincon,Climate change,2035_BAT_NG_100CCS,16.253468391742587
Salar del Hombre Muerto North,Climate change,2035_BAT_NG_100CCS,6.421453037877239
Zhabuye,Climate change,2035_BAT_NG_100CCS,1.899861196952602
Salar de Atacama,Climate change,2035_BAT_NG_100CCS,2.9037002146616513
Chaerhan,Climate change,2035_BAT_NG_100CCS,23.287945533822246
Sal de los Angeles,Climate change,2035_BAT_NG_100CCS,29.036626424120787
Sal de Vida,Climate change,2035_BAT_NG_100CCS,3.105660620822955
Pozuelos,Climate change,2035_BAT_NG_100CCS,19.784797047788402
Lakkor Tso,Climate change,2035_BAT_NG_100CCS,30.333582468419213
Salar de Uyuni,Climate change,2035_BAT_NG_100CCS,21.623797596654057
Qinghai Yiliping,Climate change,2035_BAT_NG_100CCS,22.36078805083765
Salar de Centenario,Climate change,2035_BAT_NG_100CCS,21.000841938438953
Salar de Olaroz,Climate change,2035_BAT_NG_100CCS,2.3071881285043956
Kachi,Climate change,2035_BAT_NG_100CCS,29.51040627990902
Fenix,Climate change,2035_BAT_NG_100CCS,21.496535892664205
Salar de Cauchari-Olaroz,Climate change,2035_BAT_NG_100CCS,4.723997891160426
Salar de Tolillar,Climate change,2035_BAT_NG_100CCS,29.79924124255499
Maricunga,Water scarcity,2035_BAT_NG_100CCS,15.831740656669151
Tres Quebradas,Water scarcity,2035_BAT_NG_100CCS,7.450372181350444
Salar de Pastos Grandes,Water scarcity,2035_BAT_NG_100CCS,10.290218094444043
Salar de Arizaro,Water scarcity,2035_BAT_NG_100CCS,8.251446346163949
Upper Rhine Graben,Water scarcity,2035_BAT_NG_100CCS,0.9167228321806249
East Taijinar,Water scarcity,2035_BAT_NG_100CCS,6.598452618786156
Silver Peak,Water scarcity,2035_BAT_NG_100CCS,3.4677457052541674
Salar del Rincon,Water scarcity,2035_BAT_NG_100CCS,35.33835261441903
Salar del Hombre Muerto North,Water scarcity,2035_BAT_NG_100CCS,1.6576056824858978
Zhabuye,Water scarcity,2035_BAT_NG_100CCS,3.3896949345335403
Salar de Atacama,Water scarcity,2035_BAT_NG_100CCS,5.430728212459303
Chaerhan,Water scarcity,2035_BAT_NG_100CCS,6.891314324588255
Sal de los Angeles,Water scarcity,2035_BAT_NG_100CCS,4.739985236336496
Sal de Vida,Water scarcity,2035_BAT_NG_100CCS,0.44657538663662
Pozuelos,Water scarcity,2035_BAT_NG_100CCS,15.57778255751305
Lakkor Tso,Water scarcity,2035_BAT_NG_100CCS,10.38472956558803
Salar de Uyuni,Water scarcity,2035_BAT_NG_100CCS,6.7739220860044105
Qinghai Yiliping,Water scarcity,2035_BAT_NG_100CCS,9.289586528999232
Salar de Centenario,Water scarcity,2035_BAT_NG_100CCS,4.023836177567708
Salar de Olaroz,Water scarcity,2035_BAT_NG_100CCS,1.9321486657315807
Kachi,Water scarcity,2035_BAT_NG_100CCS,5.4911628883768815
Fenix,Water scarcity,2035_BAT_NG_100CCS,3.716461879335257
Salar de Cauchari-Olaroz,Water scarcity,2035_BAT_NG_100CCS,1.6045332600307811
Salar de Tolillar,Water scarcity,2035_BAT_NG_100CCS,3.373559529550607
Maricunga,Climate change,2035_BAT Worst_Fuel mix_15CCS,5.476074448200139
Tres Quebradas,Climate change,2035_BAT Worst_Fuel mix_15CCS,4.333402764701193
Salar de Pastos Grandes,Climate change,2035_BAT Worst_Fuel mix_15CCS,11.853800549513357
Salar de Arizaro,Climate change,2035_BAT Worst_Fuel mix_15CCS,41.884212833478344
Upper Rhine Graben,Climate change,2035_BAT Worst_Fuel mix_15CCS,3.3803112386914127
East Taijinar,Climate change,2035_BAT Worst_Fuel mix_15CCS,13.696612102150707
Silver Peak,Climate change,2035_BAT Worst_Fuel mix_15CCS,2.149814288391002
Salar del Rincon,Climate change,2035_BAT Worst_Fuel mix_15CCS,17.826173614069102
Salar del Hombre Muerto North,Climate change,2035_BAT Worst_Fuel mix_15CCS,9.199828044986987
Zhabuye,Climate change,2035_BAT Worst_Fuel mix_15CCS,3.0261696177536397
Salar de Atacama,Climate change,2035_BAT Worst_Fuel mix_15CCS,3.300482530144153
Chaerhan,Climate change,2035_BAT Worst_Fuel mix_15CCS,23.626235596304596
Sal de los Angeles,Climate change,2035_BAT Worst_Fuel mix_15CCS,30.18413239432842
Sal de Vida,Climate change,2035_BAT Worst_Fuel mix_15CCS,3.706833296713393
Pozuelos,Climate change,2035_BAT Worst_Fuel mix_15CCS,21.945867174800366
Lakkor Tso,Climate change,2035_BAT Worst_Fuel mix_15CCS,30.672198303404848
Salar de Uyuni,Climate change,2035_BAT Worst_Fuel mix_15CCS,25.99296176225072
Qinghai Yiliping,Climate change,2035_BAT Worst_Fuel mix_15CCS,22.699036864082842
Salar de Centenario,Climate change,2035_BAT Worst_Fuel mix_15CCS,22.56510735461425
Salar de Olaroz,Climate change,2035_BAT Worst_Fuel mix_15CCS,3.203222826154047
Kachi,Climate change,2035_BAT Worst_Fuel mix_15CCS,31.3882797588163
Fenix,Climate change,2035_BAT Worst_Fuel mix_15CCS,22.92652174892666
Salar de Cauchari-Olaroz,Climate change,2035_BAT Worst_Fuel mix_15CCS,7.118235263189522
Salar de Tolillar,Climate change,2035_BAT Worst_Fuel mix_15CCS,31.452800861909395
Maricunga,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,15.885403187361321
Tres Quebradas,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,7.48941861077551
Salar de Pastos Grandes,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,10.271531514313008
Salar de Arizaro,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,8.578647957645867
Upper Rhine Graben,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,0.9500786951963612
East Taijinar,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,6.6309102846472125
Silver Peak,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,3.504356184321716
Salar del Rincon,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,35.51210719831798
Salar del Hombre Muerto North,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,1.6661856226580074
Zhabuye,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,3.3757828362972164
Salar de Atacama,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,5.473745562874797
Chaerhan,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,6.928690453967838
Sal de los Angeles,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,4.866789396804073
Sal de Vida,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,0.48108292919194784
Pozuelos,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,15.816605279636311
Lakkor Tso,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,10.42213877897769
Salar de Uyuni,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,7.256807763242346
Qinghai Yiliping,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,9.326958409283888
Salar de Centenario,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,4.196710982188978
Salar de Olaroz,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,1.9625178146511146
Kachi,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,5.698696671770339
Fenix,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,3.874497858509692
Salar de Cauchari-Olaroz,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,1.6165069309613962
Salar de Tolillar,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,3.5563030898648718
Maricunga,Climate change,2035_BAT Worst_Biomass_15CCS,4.929450516946647
Tres Quebradas,Climate change,2035_BAT Worst_Biomass_15CCS,3.949424501525785
Salar de Pastos Grandes,Climate change,2035_BAT Worst_Biomass_15CCS,10.136438662951946
Salar de Arizaro,Climate change,2035_BAT Worst_Biomass_15CCS,38.66649916385523
Upper Rhine Graben,Climate change,2035_BAT Worst_Biomass_15CCS,2.922706107325725
East Taijinar,Climate change,2035_BAT Worst_Biomass_15CCS,13.199193504680437
Silver Peak,Climate change,2035_BAT Worst_Biomass_15CCS,1.767696717748681
Salar del Rincon,Climate change,2035_BAT Worst_Biomass_15CCS,16.117446675661803
Salar del Hombre Muerto North,Climate change,2035_BAT Worst_Biomass_15CCS,8.132138085670691
Zhabuye,Climate change,2035_BAT Worst_Biomass_15CCS,2.707053636010021
Salar de Atacama,Climate change,2035_BAT Worst_Biomass_15CCS,2.87474256043142
Chaerhan,Climate change,2035_BAT Worst_Biomass_15CCS,23.25867807637444
Sal de los Angeles,Climate change,2035_BAT Worst_Biomass_15CCS,28.937208716125635
Sal de Vida,Climate change,2035_BAT Worst_Biomass_15CCS,3.2623184505938863
Pozuelos,Climate change,2035_BAT Worst_Biomass_15CCS,19.597464570017934
Lakkor Tso,Climate change,2035_BAT Worst_Biomass_15CCS,30.304305847503873
Salar de Uyuni,Climate change,2035_BAT Worst_Biomass_15CCS,21.244771565725635
Qinghai Yiliping,Climate change,2035_BAT Worst_Biomass_15CCS,22.331522146024152
Salar de Centenario,Climate change,2035_BAT Worst_Biomass_15CCS,20.86520583739817
Salar de Olaroz,Climate change,2035_BAT Worst_Biomass_15CCS,2.6784099301811235
Kachi,Climate change,2035_BAT Worst_Biomass_15CCS,29.347573693872853
Fenix,Climate change,2035_BAT Worst_Biomass_15CCS,21.372535986555256
Salar de Cauchari-Olaroz,Climate change,2035_BAT Worst_Biomass_15CCS,6.168217112502937
Salar de Tolillar,Climate change,2035_BAT Worst_Biomass_15CCS,29.6558598649926
Maricunga,Water scarcity,2035_BAT Worst_Biomass_15CCS,15.914747616275395
Tres Quebradas,Water scarcity,2035_BAT Worst_Biomass_15CCS,7.510273294741303
Salar de Pastos Grandes,Water scarcity,2035_BAT Worst_Biomass_15CCS,10.330236623980582
Salar de Arizaro,Water scarcity,2035_BAT Worst_Biomass_15CCS,8.753408000953817
Upper Rhine Graben,Water scarcity,2035_BAT Worst_Biomass_15CCS,0.9725759018825096
East Taijinar,Water scarcity,2035_BAT Worst_Biomass_15CCS,6.654685302426252
Silver Peak,Water scarcity,2035_BAT Worst_Biomass_15CCS,3.524708067420158
Salar del Rincon,Water scarcity,2035_BAT Worst_Biomass_15CCS,35.60491103467802
Salar del Hombre Muerto North,Water scarcity,2035_BAT Worst_Biomass_15CCS,1.7062943344537649
Zhabuye,Water scarcity,2035_BAT Worst_Biomass_15CCS,3.3848245188824406
Salar de Atacama,Water scarcity,2035_BAT Worst_Biomass_15CCS,5.496819099991852
Chaerhan,Water scarcity,2035_BAT Worst_Biomass_15CCS,6.948653205261335
Sal de los Angeles,Water scarcity,2035_BAT Worst_Biomass_15CCS,4.934513488058711
Sal de Vida,Water scarcity,2035_BAT Worst_Biomass_15CCS,0.5033131311901264
Pozuelos,Water scarcity,2035_BAT Worst_Biomass_15CCS,15.944154860653054
Lakkor Tso,Water scarcity,2035_BAT Worst_Biomass_15CCS,10.442119547124882
Salar de Uyuni,Water scarcity,2035_BAT Worst_Biomass_15CCS,7.514700424713079
Qinghai Yiliping,Water scarcity,2035_BAT Worst_Biomass_15CCS,9.346918854385978
Salar de Centenario,Water scarcity,2035_BAT Worst_Biomass_15CCS,4.289038650612367
Salar de Olaroz,Water scarcity,2035_BAT Worst_Biomass_15CCS,1.9869091085823527
Kachi,Water scarcity,2035_BAT Worst_Biomass_15CCS,5.809534676123972
Fenix,Water scarcity,2035_BAT Worst_Biomass_15CCS,3.9589003905216185
Salar de Cauchari-Olaroz,Water scarcity,2035_BAT Worst_Biomass_15CCS,1.6529711217765244
Salar de Tolillar,Water scarcity,2035_BAT Worst_Biomass_15CCS,3.6539013403089
Maricunga,Climate change,2035_BAT Worst_NG_15CCS,5.552386917428725
Tres Quebradas,Climate change,2035_BAT Worst_NG_15CCS,4.389941516043954
Salar de Pastos Grandes,Climate change,2035_BAT Worst_NG_15CCS,11.686995394018435
Salar de Arizaro,Climate change,2035_BAT Worst_NG_15CCS,42.357993142458696
Upper Rhine Graben,Climate change,2035_BAT Worst_NG_15CCS,3.4190844582462576
East Taijinar,Climate change,2035_BAT Worst_NG_15CCS,13.730508871651923
Silver Peak,Climate change,2035_BAT Worst_NG_15CCS,2.2012017218111657
Salar del Rincon,Climate change,2035_BAT Worst_NG_15CCS,18.077764917864073
Salar del Hombre Muerto North,Climate change,2035_BAT Worst_NG_15CCS,9.1399704176226
Zhabuye,Climate change,2035_BAT Worst_NG_15CCS,2.9725109999230748
Salar de Atacama,Climate change,2035_BAT Worst_NG_15CCS,3.362571765620881
Chaerhan,Climate change,2035_BAT Worst_NG_15CCS,23.680355422303464
Sal de los Angeles,Climate change,2035_BAT Worst_NG_15CCS,30.367747262978575
Sal de Vida,Climate change,2035_BAT Worst_NG_15CCS,3.7490688815788897
Pozuelos,Climate change,2035_BAT Worst_NG_15CCS,22.29169084201986
Lakkor Tso,Climate change,2035_BAT Worst_NG_15CCS,30.726365330162352
Salar de Uyuni,Climate change,2035_BAT Worst_NG_15CCS,26.6922076839228
Qinghai Yiliping,Climate change,2035_BAT Worst_NG_15CCS,22.7531506121228
Salar de Centenario,Climate change,2035_BAT Worst_NG_15CCS,22.815437522153147
Salar de Olaroz,Climate change,2035_BAT Worst_NG_15CCS,3.2305720370177196
Kachi,Climate change,2035_BAT Worst_NG_15CCS,31.688797761619053
Fenix,Climate change,2035_BAT Worst_NG_15CCS,23.15536491940017
Salar de Cauchari-Olaroz,Climate change,2035_BAT Worst_NG_15CCS,7.07439471430623
Salar de Tolillar,Climate change,2035_BAT Worst_NG_15CCS,31.717421510984146
Maricunga,Water scarcity,2035_BAT Worst_NG_15CCS,15.875188506338162
Tres Quebradas,Water scarcity,2035_BAT Worst_NG_15CCS,7.482298591388691
Salar de Pastos Grandes,Water scarcity,2035_BAT Worst_NG_15CCS,10.231769679149863
Salar de Arizaro,Water scarcity,2035_BAT Worst_NG_15CCS,8.51898243852812
Upper Rhine Graben,Water scarcity,2035_BAT Worst_NG_15CCS,0.9410537661736391
East Taijinar,Water scarcity,2035_BAT Worst_NG_15CCS,6.620944517643464
Silver Peak,Water scarcity,2035_BAT Worst_NG_15CCS,3.4971786565511045
Salar del Rincon,Water scarcity,2035_BAT Worst_NG_15CCS,35.48042249170051
Salar del Hombre Muerto North,Water scarcity,2035_BAT Worst_NG_15CCS,1.6422926964062652
Zhabuye,Water scarcity,2035_BAT Worst_NG_15CCS,3.367966847637126
Salar de Atacama,Water scarcity,2035_BAT Worst_NG_15CCS,5.4658398713845395
Chaerhan,Water scarcity,2035_BAT Worst_NG_15CCS,6.921874900956997
Sal de los Angeles,Water scarcity,2035_BAT Worst_NG_15CCS,4.843668208204214
Sal de Vida,Water scarcity,2035_BAT Worst_NG_15CCS,0.472402409334328
Pozuelos,Water scarcity,2035_BAT Worst_NG_15CCS,15.773060037553728
Lakkor Tso,Water scarcity,2035_BAT Worst_NG_15CCS,10.415316975520781
Salar de Uyuni,Water scarcity,2035_BAT Worst_NG_15CCS,7.168765070508877
Qinghai Yiliping,Water scarcity,2035_BAT Worst_NG_15CCS,9.320143654158056
Salar de Centenario,Water scarcity,2035_BAT Worst_NG_15CCS,4.165190646922838
Salar de Olaroz,Water scarcity,2035_BAT Worst_NG_15CCS,1.9518444671980215
Kachi,Water scarcity,2035_BAT Worst_NG_15CCS,5.660856993754257
Fenix,Water scarcity,2035_BAT Worst_NG_15CCS,3.845683173298752
Salar de Cauchari-Olaroz,Water scarcity,2035_BAT Worst_NG_15CCS,1.595424991304636
Salar de Tolillar,Water scarcity,2035_BAT Worst_NG_15CCS,3.522983410718334
Maricunga,Climate change,2035_BAT Worst_Fuel mix_0CCS,5.505372283172362
Tres Quebradas,Climate change,2035_BAT Worst_Fuel mix_0CCS,4.349524530393034
Salar de Pastos Grandes,Climate change,2035_BAT Worst_Fuel mix_0CCS,12.563938588843962
Salar de Arizaro,Climate change,2035_BAT Worst_Fuel mix_0CCS,42.01932873648738
Upper Rhine Graben,Climate change,2035_BAT Worst_Fuel mix_0CCS,3.4430148592006056
East Taijinar,Climate change,2035_BAT Worst_Fuel mix_0CCS,13.777313410481696
Silver Peak,Climate change,2035_BAT Worst_Fuel mix_0CCS,2.173272915929225
Salar del Rincon,Climate change,2035_BAT Worst_Fuel mix_0CCS,17.897931097327803
Salar del Hombre Muerto North,Climate change,2035_BAT Worst_Fuel mix_0CCS,9.574665041332938
Zhabuye,Climate change,2035_BAT Worst_Fuel mix_0CCS,3.192580564775799
Salar de Atacama,Climate change,2035_BAT Worst_Fuel mix_0CCS,3.319267914662927
Chaerhan,Climate change,2035_BAT Worst_Fuel mix_0CCS,23.64166952922467
Sal de los Angeles,Climate change,2035_BAT Worst_Fuel mix_0CCS,30.23646765314509
Sal de Vida,Climate change,2035_BAT Worst_Fuel mix_0CCS,3.760793172997278
Pozuelos,Climate change,2035_BAT Worst_Fuel mix_0CCS,22.04441598813929
Lakkor Tso,Climate change,2035_BAT Worst_Fuel mix_0CCS,30.68764951774151
Salar de Uyuni,Climate change,2035_BAT Worst_Fuel mix_0CCS,26.192167553542724
Qinghai Yiliping,Climate change,2035_BAT Worst_Fuel mix_0CCS,22.714468658721106
Salar de Centenario,Climate change,2035_BAT Worst_Fuel mix_0CCS,22.636435974315745
Salar de Olaroz,Climate change,2035_BAT Worst_Fuel mix_0CCS,3.301160869476515
Kachi,Climate change,2035_BAT Worst_Fuel mix_0CCS,31.473908045295662
Fenix,Climate change,2035_BAT Worst_Fuel mix_0CCS,22.99172648347494
Salar de Cauchari-Olaroz,Climate change,2035_BAT Worst_Fuel mix_0CCS,7.437439609021431
Salar de Tolillar,Climate change,2035_BAT Worst_Fuel mix_0CCS,31.528200852281138
Maricunga,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,15.878452570794742
Tres Quebradas,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,7.484616396296221
Salar de Pastos Grandes,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,10.238565925149928
Salar de Arizaro,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,8.538405405006648
Upper Rhine Graben,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,0.9435726434699587
East Taijinar,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,6.623612364335419
Silver Peak,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,3.4994437375937113
Salar del Rincon,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,35.4907367844232
Salar del Hombre Muerto North,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,1.646890947937931
Zhabuye,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,3.3690369098251223
Salar de Atacama,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,5.468404668872118
Chaerhan,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,6.92409357608383
Sal de los Angeles,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,4.851195105905187
Sal de Vida,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,0.4748881218959206
Pozuelos,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,15.787235969697928
Lakkor Tso,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,10.41753765427312
Salar de Uyuni,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,7.197427385911668
Qinghai Yiliping,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,9.322362072843639
Salar de Centenario,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,4.175451993219127
Salar de Olaroz,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,1.9545876581805477
Kachi,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,5.673175588551489
Fenix,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,3.855063715255283
Salar de Cauchari-Olaroz,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,1.599596600025736
Salar de Tolillar,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,3.533830532084413
Maricunga,Climate change,2035_BAT Worst_Biomass_0CCS,4.9670100405234345
Tres Quebradas,Climate change,2035_BAT Worst_Biomass_0CCS,3.971493610115259
Salar de Pastos Grandes,Climate change,2035_BAT Worst_Biomass_0CCS,10.852586381103245
Salar de Arizaro,Climate change,2035_BAT Worst_Biomass_0CCS,38.85145289350052
Upper Rhine Graben,Climate change,2035_BAT Worst_Biomass_0CCS,2.991093964679874
East Taijinar,Climate change,2035_BAT Worst_Biomass_0CCS,13.285668847754652
Silver Peak,Climate change,2035_BAT Worst_Biomass_0CCS,1.7968345775904266
Salar del Rincon,Climate change,2035_BAT Worst_Biomass_0CCS,16.21566972914789
Salar del Hombre Muerto North,Climate change,2035_BAT Worst_Biomass_0CCS,8.512862468039518
Zhabuye,Climate change,2035_BAT Worst_Biomass_0CCS,2.8734693863858305
Salar de Atacama,Climate change,2035_BAT Worst_Biomass_0CCS,2.900092750991572
Chaerhan,Climate change,2035_BAT Worst_Biomass_0CCS,23.27980496345011
Sal de los Angeles,Climate change,2035_BAT Worst_Biomass_0CCS,29.008857851782306
Sal de Vida,Climate change,2035_BAT Worst_Biomass_0CCS,3.3220242464968575
Pozuelos,Climate change,2035_BAT Worst_Biomass_0CCS,19.732388865395425
Lakkor Tso,Climate change,2035_BAT Worst_Biomass_0CCS,30.325455099846344
Salar de Uyuni,Climate change,2035_BAT Worst_Biomass_0CCS,21.51752580054793
Qinghai Yiliping,Climate change,2035_BAT Worst_Biomass_0CCS,22.352646242877036
Salar de Centenario,Climate change,2035_BAT Worst_Biomass_0CCS,20.96286521457647
Salar de Olaroz,Climate change,2035_BAT Worst_Biomass_0CCS,2.7820271786451287
Kachi,Climate change,2035_BAT Worst_Biomass_0CCS,29.464811677495504
Fenix,Climate change,2035_BAT Worst_Biomass_0CCS,21.46181134371505
Salar de Cauchari-Olaroz,Climate change,2035_BAT Worst_Biomass_0CCS,6.493122151407273
Salar de Tolillar,Climate change,2035_BAT Worst_Biomass_0CCS,29.7590937279087
Maricunga,Water scarcity,2035_BAT Worst_Biomass_0CCS,15.907347144176322
Tres Quebradas,Water scarcity,2035_BAT Worst_Biomass_0CCS,7.505147240188952
Salar de Pastos Grandes,Water scarcity,2035_BAT Worst_Biomass_0CCS,10.296944149544329
Salar de Arizaro,Water scarcity,2035_BAT Worst_Biomass_0CCS,8.710451718240598
Upper Rhine Graben,Water scarcity,2035_BAT Worst_Biomass_0CCS,0.9657603603211471
East Taijinar,Water scarcity,2035_BAT Worst_Biomass_0CCS,6.647073011543188
Silver Peak,Water scarcity,2035_BAT Worst_Biomass_0CCS,3.5194863836334993
Salar del Rincon,Water scarcity,2035_BAT Worst_Biomass_0CCS,35.582099538211565
Salar del Hombre Muerto North,Water scarcity,2035_BAT Worst_Biomass_0CCS,1.6866792648942492
Zhabuye,Water scarcity,2035_BAT Worst_Biomass_0CCS,3.3780784145691123
Salar de Atacama,Water scarcity,2035_BAT Worst_Biomass_0CCS,5.491120744814043
Chaerhan,Water scarcity,2035_BAT Worst_Biomass_0CCS,6.943746339083307
Sal de los Angeles,Water scarcity,2035_BAT Worst_Biomass_0CCS,4.917867533016761
Sal de Vida,Water scarcity,2035_BAT Worst_Biomass_0CCS,0.49680547088216853
Pozuelos,Water scarcity,2035_BAT Worst_Biomass_0CCS,15.912804861469851
Lakkor Tso,Water scarcity,2035_BAT Worst_Biomass_0CCS,10.43720815729498
Salar de Uyuni,Water scarcity,2035_BAT Worst_Biomass_0CCS,7.451315244853509
Qinghai Yiliping,Water scarcity,2035_BAT Worst_Biomass_0CCS,9.34201256514851
Salar de Centenario,Water scarcity,2035_BAT Worst_Biomass_0CCS,4.266345919754731
Salar de Olaroz,Water scarcity,2035_BAT Worst_Biomass_0CCS,1.978669753995185
Kachi,Water scarcity,2035_BAT Worst_Biomass_0CCS,5.782292406422207
Fenix,Water scarcity,2035_BAT Worst_Biomass_0CCS,3.938155572513283
